scenario,seq_len,ground_truth,answer,lpips
scene_11998,7,"(3, 4)","2,3",0.125727
scene_13695,8,"(6, 7)","2,3",0.085450
scene_12285,7,"(4, 5)","2,3",0.040947
scene_10710,7,"(1, 2)","2,3",0.188638
scene_12012,6,"(2, 3)","1,2",0.240085
scene_12641,8,"(1, 2)","2,3",0.108281
scene_12199,8,"(2, 3)","3,6",0.116599
scene_13571,7,"(0, 1)","1,2",0.116837
scene_13811,8,"(4, 5)","2,3",0.207813
scene_13963,7,"(5, 6)","1,2",0.105160
scene_12213,8,"(5, 6)","1,2",0.044038
scene_14277,7,"(0, 1)","2,3",0.117045
scene_11443,7,"(1, 2)","1,2",0.050763
scene_13570,8,"(5, 6)","1,2",0.108913
scene_11254,7,"(4, 5)","3,4",0.123608
scene_13769,8,"(0, 1)","1,2",0.083733
scene_12969,7,"(0, 1)","3,4",0.043713
scene_13554,7,"(0, 1)","2,3",0.000894
scene_10865,7,"(1, 2)","1,2",0.110982
scene_14018,8,"(0, 1)","2,3",0.088234
scene_14452,8,"(3, 4)","1,2",0.151448
scene_10103,7,"(2, 3)","2,3",0.306940
scene_12797,8,"(3, 4)","1,2",0.083970
scene_14688,8,"(1, 2)","1,2",0.140140
scene_10565,7,"(1, 2)","4,5",0.082636
scene_13037,8,"(6, 7)","2,3",0.046351
scene_14896,8,"(0, 1)","1,2",0.135607
scene_14367,8,"(4, 5)","2,3",0.142579
scene_12846,6,"(3, 4)","1,2",0.090343
scene_10336,7,"(1, 2)","2,3",0.130084
scene_14818,8,"(2, 3)","2,3",0.149624
scene_12471,8,"(1, 2)","2,3",0.053989
scene_10835,7,"(3, 4)","2,3",0.097309
scene_11990,8,"(5, 6)","1,2",0.086026
scene_10623,8,"(2, 3)","4,5",0.095725
scene_11625,7,"(2, 3)","2,3",0.220809
scene_13252,5,"(0, 1)","2,3",0.044126
scene_13076,7,"(4, 5)","2,3",0.105681
scene_12556,8,"(2, 3)","1,2",0.108519
scene_10210,7,"(0, 1)","1,2",0.033487
scene_14608,8,"(4, 5)","3,4",0.215465
scene_12549,8,"(5, 6)","1,2",0.102792
scene_11342,8,"(0, 1)","3,4",0.135929
scene_14874,7,"(1, 2)","1,2",0.136700
scene_11375,8,"(1, 2)","2,3",0.209182
scene_13023,8,"(6, 7)","7,8",0.123127
scene_12100,8,"(4, 5)","2,3",0.219446
scene_14667,6,"(0, 1)","1,2",0.001108
scene_11786,7,"(3, 4)","2,3",0.125628
scene_10938,7,"(0, 1)","1,2",0.054299
scene_13882,8,"(3, 4)","2,6",0.144096
scene_11035,8,"(6, 7)","6,7",0.205140
scene_11955,8,"(2, 3)","1,4",0.090953
scene_11249,8,"(6, 7)","3,4",0.110600
scene_10166,8,"(6, 7)","2,3",0.115802
scene_11634,7,"(2, 3)","2,3",0.205901
scene_14482,6,"(2, 3)","1,2",0.087968
scene_10254,8,"(0, 1)","3,4",0.130344
scene_10329,8,"(4, 5)","2,3",0.061511
scene_10563,7,"(3, 4)","3,4",0.134829
scene_11837,7,"(0, 1)","2,3",0.023993
scene_12868,8,"(2, 3)","2,3",0.084860
scene_10427,7,"(1, 2)","2,3",0.127825
scene_10158,8,"(2, 3)","1,6",0.112714
scene_13855,8,"(4, 5)","4,5",0.115683
scene_10671,8,"(6, 7)","2,3",0.077427
scene_12067,8,"(2, 3)","2,3",0.245068
scene_13456,7,"(5, 6)","3,4",0.108967
scene_12280,7,"(4, 5)","2,3",0.080978
scene_14417,7,"(1, 2)","1,2",0.149919
scene_12766,8,"(3, 4)","2,3",0.279780
scene_12678,7,"(2, 3)","2,3",0.061463
scene_13727,8,"(4, 5)","1,8",0.103022
scene_11734,8,"(3, 4)","2,3",0.200653
scene_12682,7,"(1, 2)","3,4",0.123676
scene_14674,8,"(5, 6)","2,3",0.112690
scene_12132,6,"(4, 5)","2,3",0.074071
scene_14498,8,"(6, 7)","3,4",0.204855
scene_11489,8,"(6, 7)","3,4",0.105743
scene_13785,7,"(1, 2)","1,2",0.147489
scene_11112,8,"(1, 2)","3,4",0.236050
scene_13514,6,"(0, 1)","2,3",0.060424
scene_10688,8,"(3, 4)","2,3",0.104773
scene_10222,8,"(0, 1)","1,2",0.093535
scene_13230,6,"(1, 2)","1,2",0.143659
scene_10220,8,"(4, 5)","2,3",0.069343
scene_14927,8,"(2, 3)","3,4",0.195948
scene_11046,7,"(5, 6)","1,2",0.094302
scene_13831,8,"(6, 7)","2,3",0.162603
scene_14831,8,"(5, 6)","1,2",0.076035
scene_13315,8,"(0, 1)","2,3",0.270745
scene_12755,8,"(2, 3)","1,2",0.120894
scene_13187,8,"(0, 1)","4,5",0.143935
scene_10237,7,"(5, 6)","2,3",0.097331
scene_14752,8,"(3, 4)","2,3",0.098147
scene_13573,8,"(6, 7)","2,3",0.097163
scene_12236,7,"(5, 6)","1,2",0.259651
scene_11798,7,"(5, 6)","2,3",0.250806
scene_14002,7,"(2, 3)","2,3",0.121043
scene_11807,8,"(0, 1)","2,3",0.112841
scene_14412,8,"(1, 2)","2,3",0.146041
scene_13435,7,"(4, 5)","2,3",0.213603
scene_13196,8,"(1, 2)","1,4",0.357552
scene_12447,8,"(3, 4)","1,2",0.235422
scene_12883,8,"(3, 4)","2,3",0.115203
scene_10048,8,"(0, 1)","3,4",0.142275
scene_13910,7,"(1, 2)","2,3",0.098862
scene_13118,8,"(5, 6)","1,6",0.069212
scene_10160,7,"(2, 3)","2,3",0.149987
scene_13192,8,"(0, 1)","1,8",0.117382
scene_13444,7,"(0, 1)","1,2",0.012923
scene_11695,7,"(1, 2)","4,5",0.115147
scene_10511,8,"(6, 7)","2,3",0.078708
scene_13409,7,"(4, 5)","2,3",0.071873
scene_13819,8,"(3, 4)","1,6",0.111483
scene_14448,8,"(5, 6)","3,4",0.063306
scene_12712,7,"(2, 3)","1,2",0.141669
scene_13342,8,"(3, 4)","2,3",0.172298
scene_13401,6,"(0, 1)","2,3",0.239911
scene_10527,8,"(4, 5)","2,3",0.115514
scene_11753,8,"(0, 1)","2,3",0.135273
scene_11252,8,"(4, 5)","2,3",0.107550
scene_13139,6,"(1, 2)","1,2",0.178087
scene_11895,8,"(5, 6)","3,4",0.054111
scene_11236,8,"(6, 7)","2,3",0.061502
scene_14891,8,"(3, 4)","3,4",0.179732
scene_10661,8,"(0, 1)","3,4",0.144977
scene_14427,8,"(4, 5)","2,3",0.166671
scene_12620,8,"(4, 5)","1,2",0.098162
scene_12753,8,"(0, 1)","2,3",0.095575
scene_12226,6,"(3, 4)","1,2",0.119228
scene_11921,8,"(5, 6)","2,3",0.228707
scene_12341,7,"(1, 2)","2,3",0.074449
scene_10635,7,"(1, 2)","2,3",0.089101
scene_13606,7,"(2, 3)","1,2",0.099420
scene_12250,8,"(2, 3)","2,3",0.110013
scene_11960,8,"(6, 7)","5,6",0.155944
scene_13972,6,"(2, 3)","1,2",0.096422
scene_14273,6,"(3, 4)","2,3",0.161736
scene_12272,7,"(5, 6)","2,3",0.094244
scene_12026,8,"(6, 7)","2,5",0.134187
scene_12124,8,"(5, 6)","1,2",0.124790
scene_13689,8,"(2, 3)","1,2",0.259699
scene_13891,7,"(2, 3)","1,6",0.081962
scene_11304,8,"(3, 4)","2,3",0.092477
scene_13655,8,"(2, 3)","2,3",0.183062
scene_13498,8,"(1, 2)","2,3",0.230878
scene_14138,8,"(0, 1)","2,3",0.088443
scene_13628,8,"(1, 2)","2,3",0.264141
scene_12600,8,"(1, 2)","1,2",0.138489
scene_14354,8,"(6, 7)","2,3",0.136754
scene_13809,8,"(6, 7)","2,3",0.064474
scene_11093,7,"(4, 5)","3,4",0.098193
scene_13742,7,"(0, 1)","3,6",0.100405
scene_10995,8,"(1, 2)","1,2",0.111618
scene_12042,7,"(0, 1)","3,4",0.001925
scene_10412,7,"(1, 2)","1,2",0.057110
scene_13808,7,"(3, 4)","2,3",0.135306
scene_14246,8,"(3, 4)","1,2",0.094528
scene_11441,8,"(2, 3)","1,2",0.188065
scene_11793,7,"(3, 4)","2,3",0.074087
scene_13485,8,"(0, 1)","2,3",0.171500
scene_10874,8,"(4, 5)","1,2",0.166446
scene_10045,8,"(2, 3)","2,3",0.098313
scene_11209,8,"(6, 7)","3,4",0.101304
scene_11999,8,"(1, 2)","3,4",0.215635
scene_13276,8,"(3, 4)","3,4",0.122019
scene_14052,7,"(2, 3)","2,3",0.142742
scene_13147,8,"(3, 4)","2,3",0.144978
scene_11593,7,"(2, 3)","2,3",0.171550
scene_13398,8,"(6, 7)","1,2",0.254136
scene_13733,7,"(0, 1)","2,3",0.000724
scene_10597,8,"(0, 1)","2,3",0.073500
scene_13895,8,"(1, 2)","1,2",0.071529
scene_14926,7,"(5, 6)","2,3",0.221829
scene_10379,8,"(2, 3)","1,2",0.250098
scene_10200,8,"(6, 7)","2,3",0.060791
scene_11208,5,"(0, 1)","1,2",0.133721
scene_11632,7,"(1, 2)","2,3",0.180068
scene_14816,7,"(2, 3)","2,3",0.114316
scene_12543,8,"(1, 2)","1,2",0.089461
scene_11925,8,"(0, 1)","1,2",0.070708
scene_10766,7,"(5, 6)","1,2",0.167225
scene_12747,8,"(1, 2)","2,3",0.120658
scene_14225,8,"(2, 3)","1,2",0.132430
scene_12325,8,"(3, 4)","1,6",0.115844
scene_10695,7,"(4, 5)","1,2",0.156652
scene_11391,7,"(0, 1)","1,2",0.004060
scene_13879,8,"(5, 6)","1,2",0.085145
scene_14190,7,"(2, 3)","3,4",0.205350
scene_11751,8,"(2, 3)","1,2",0.319835
scene_13625,6,"(1, 2)","2,3",0.071352
scene_14646,7,"(0, 1)","2,3",0.042339
scene_13812,7,"(3, 4)","1,6",0.175319
scene_12640,7,"(3, 4)","2,3",0.066668
scene_13524,8,"(4, 5)","1,2",0.168084
scene_11722,8,"(5, 6)","1,2",0.255755
scene_12351,8,"(4, 5)","2,3",0.084511
scene_12490,8,"(1, 2)","2,3",0.148606
scene_10003,7,"(0, 1)","2,3",0.001093
scene_14491,8,"(3, 4)","1,8",0.127615
scene_13329,7,"(0, 1)","2,3",0.023096
scene_12466,8,"(6, 7)","3,4",0.234691
scene_11426,7,"(1, 2)","2,3",0.112191
scene_13107,7,"(0, 1)","2,3",0.047931
scene_13447,8,"(0, 1)","1,2",0.346764
scene_11572,8,"(0, 1)","2,3",0.083298
scene_11043,8,"(6, 7)","1,2",0.185492
scene_14544,6,"(1, 2)","2,3",0.119486
scene_12423,8,"(1, 2)","2,3",0.168612
scene_13299,7,"(1, 2)","3,4",0.125113
scene_12673,8,"(6, 7)","3,4",0.095482
scene_13348,8,"(3, 4)","2,3",0.259595
scene_12534,7,"(2, 3)","3,4",0.291705
scene_14157,8,"(5, 6)","2,3",0.170322
scene_12461,8,"(5, 6)","2,3",0.066305
scene_11021,6,"(0, 1)","2,3",0.051916
scene_12572,8,"(4, 5)","2,3",0.100064
scene_12706,8,"(4, 5)","2,3",0.143748
scene_10574,7,"(2, 3)","2,3",0.163549
scene_13536,8,"(6, 7)","2,3",0.075764
scene_12985,7,"(0, 1)","1,2",0.100384
scene_11615,6,"(0, 1)","2,3",0.016451
scene_14413,7,"(0, 1)","1,2",0.045893
scene_14262,8,"(1, 2)","2,3",0.178099
scene_10013,7,"(5, 6)","1,2",0.151409
scene_13575,8,"(3, 4)","2,3",0.097449
scene_10363,8,"(6, 7)","2,3",0.060351
scene_12087,8,"(1, 2)","2,3",0.079185
scene_11558,7,"(0, 1)","2,3",0.069826
scene_13157,8,"(6, 7)","2,3",0.115839
scene_10948,7,"(2, 3)","2,3",0.251647
scene_14192,8,"(0, 1)","2,3",0.118313
scene_13577,8,"(0, 1)","2,3",0.074619
scene_14730,6,"(3, 4)","3,4",0.053741
scene_12833,8,"(0, 1)","6,7",0.093224
scene_13562,8,"(1, 2)","1,2",0.119023
scene_10889,7,"(4, 5)","2,3",0.150691
scene_10313,7,"(3, 4)","1,4",0.085047
scene_12175,7,"(5, 6)","3,4",0.233389
scene_11463,8,"(3, 4)","3,4",0.186197
scene_12140,7,"(3, 4)","2,3",0.131057
scene_10945,8,"(0, 1)","2,3",0.138242
scene_10226,8,"(3, 4)","1,2",0.197800
scene_12714,6,"(3, 4)","2,3",0.065629
scene_14954,8,"(1, 2)","2,3",0.276514
scene_13277,7,"(2, 3)","1,2",0.143968
scene_14176,7,"(1, 2)","1,2",0.082197
scene_12878,7,"(1, 2)","2,3",0.094651
scene_12287,8,"(2, 3)","1,2",0.206922
scene_10569,7,"(2, 3)","2,3",0.199056
scene_12283,7,"(3, 4)","2,3",0.106295
scene_12690,7,"(1, 2)","1,2",0.070906
scene_13267,7,"(0, 1)","2,3",0.059221
scene_11583,8,"(4, 5)","1,2",0.156225
scene_10193,6,"(4, 5)","1,2",0.073329
scene_11827,7,"(4, 5)","2,3",0.280446
scene_11865,7,"(1, 2)","1,2",0.077441
scene_12501,7,"(5, 6)","1,2",0.226249
scene_12866,8,"(2, 3)","1,2",0.102332
scene_13773,7,"(3, 4)","1,2",0.096849
scene_11635,8,"(3, 4)","3,4",0.229733
scene_11823,7,"(4, 5)","2,3",0.108567
scene_13858,8,"(3, 4)","3,4",0.117884
scene_10317,8,"(0, 1)","1,2",0.070467
scene_13135,8,"(0, 1)","3,4",0.112150
scene_10886,7,"(2, 3)","2,3",0.172104
scene_11305,8,"(3, 4)","1,8",0.192491
scene_14872,8,"(1, 2)","1,2",0.160547
scene_12033,8,"(3, 4)","2,3",0.078401
scene_13375,8,"(1, 2)","1,8",0.196947
scene_12723,7,"(5, 6)","1,2",0.114784
scene_11470,7,"(4, 5)","1,2",0.091032
scene_10203,7,"(1, 2)","2,3",0.182085
scene_13380,8,"(5, 6)","2,3",0.085508
scene_11451,7,"(4, 5)","2,3",0.078973
scene_11332,6,"(0, 1)","1,2",0.006183
scene_11940,8,"(3, 4)","1,8",0.185709
scene_11267,7,"(5, 6)","1,2",0.174547
scene_14753,7,"(2, 3)","1,2",0.146130
scene_14589,8,"(3, 4)","3,4",0.205190
scene_12899,8,"(4, 5)","1,2",0.093419
scene_10843,8,"(6, 7)","2,3",0.151088
scene_12045,8,"(3, 4)","2,3",0.143724
scene_11721,7,"(2, 3)","1,2",0.081048
scene_12933,8,"(4, 5)","3,4",0.108470
scene_10326,8,"(4, 5)","4,5",0.191628
scene_12989,8,"(2, 3)","3,8",0.190921
scene_12526,7,"(3, 4)","1,2",0.077942
scene_10342,6,"(2, 3)","2,3",0.087445
scene_11045,7,"(1, 2)","2,3",0.124803
scene_13523,8,"(0, 1)","3,4",0.064132
scene_11214,7,"(2, 3)","1,2",0.182080
scene_14529,7,"(4, 5)","2,3",0.191468
scene_13026,7,"(1, 2)","2,3",0.071404
scene_10295,8,"(0, 1)","2,3",0.070467
scene_14472,8,"(6, 7)","2,3",0.066585
scene_11222,7,"(2, 3)","1,2",0.121295
scene_10617,7,"(0, 1)","2,3",0.001021
scene_14847,7,"(3, 4)","1,2",0.287140
scene_10079,7,"(4, 5)","2,3",0.170551
scene_14597,7,"(2, 3)","6,7",0.191959
scene_13506,8,"(6, 7)","1,2",0.119296
scene_14522,7,"(4, 5)","1,2",0.218049
scene_13622,7,"(1, 2)","2,3",0.279202
scene_14854,7,"(1, 2)","2,3",0.161153
scene_12146,7,"(0, 1)","2,3",0.074056
scene_11072,7,"(1, 2)","2,3",0.148221
scene_12734,8,"(5, 6)","1,2",0.238707
scene_10029,7,"(1, 2)","2,3",0.088604
scene_10361,7,"(2, 3)","1,2",0.155488
scene_12267,8,"(4, 5)","2,3",0.228830
scene_14895,8,"(6, 7)","1,2",0.177987
scene_10757,7,"(5, 6)","2,3",0.039783
scene_10417,8,"(0, 1)","2,3",0.096750
scene_12058,8,"(6, 7)","2,3",0.188506
scene_14849,8,"(1, 2)","2,3",0.213993
scene_14143,7,"(4, 5)","2,3",0.162714
scene_12163,7,"(3, 4)","2,3",0.188749
scene_11668,8,"(2, 3)","2,3",0.193883
scene_12810,8,"(6, 7)","2,3",0.174995
scene_11726,8,"(6, 7)","2,3",0.074427
scene_12309,7,"(1, 2)","2,3",0.095691
scene_12232,7,"(1, 2)","2,3",0.082242
scene_14967,7,"(1, 2)","2,3",0.213428
scene_14876,7,"(4, 5)","1,2",0.107114
scene_10877,8,"(2, 3)","3,4",0.191922
scene_10946,7,"(5, 6)","1,2",0.049774
scene_14957,7,"(5, 6)","2,3",0.198904
scene_11101,8,"(2, 3)","2,3",0.161862
scene_10849,6,"(4, 5)","1,2",0.064570
scene_12453,7,"(0, 1)","2,3",0.030049
scene_14546,7,"(5, 6)","1,2",0.083311
scene_10064,8,"(5, 6)","1,2",0.220698
scene_14336,7,"(2, 3)","2,3",0.190261
scene_12479,8,"(4, 5)","2,3",0.115916
scene_14453,8,"(4, 5)","2,3",0.153572
scene_13592,7,"(1, 2)","1,2",0.094805
scene_11293,8,"(4, 5)","2,3",0.152132
scene_12335,7,"(1, 2)","2,3",0.254045
scene_13029,7,"(3, 4)","2,3",0.254370
scene_12002,5,"(2, 3)","2,3",0.063872
scene_10564,8,"(1, 2)","1,2",0.080415
scene_12861,8,"(3, 4)","2,3",0.205516
scene_11086,7,"(0, 1)","2,3",0.048912
scene_14743,7,"(0, 1)","1,4",0.000995
scene_14147,8,"(0, 1)","3,8",0.048795
scene_11747,7,"(1, 2)","1,2",0.052626
scene_14407,6,"(4, 5)","1,2",0.063556
scene_10601,8,"(1, 2)","1,2",0.080096
scene_10820,7,"(0, 1)","2,3",0.035165
scene_14615,8,"(4, 5)","1,2",0.133973
scene_13757,6,"(3, 4)","2,3",0.086338
scene_10076,7,"(0, 1)","3,4",0.001070
scene_10595,8,"(2, 3)","1,2",0.120283
scene_12591,8,"(4, 5)","1,2",0.243533
scene_13748,6,"(1, 2)","1,5",0.135684
scene_12458,8,"(6, 7)","1,2",0.251092
scene_11073,7,"(1, 2)","1,2",0.067781
scene_13245,8,"(2, 3)","2,3",0.174309
scene_12176,8,"(5, 6)","2,3",0.220376
scene_11956,7,"(1, 2)","2,3",0.092900
scene_12574,7,"(2, 3)","1,2",0.222873
scene_11674,8,"(0, 1)","1,5",0.047113
scene_12137,7,"(0, 1)","1,2",0.047040
scene_12592,7,"(1, 2)","2,3",0.054813
scene_14285,7,"(4, 5)","2,3",0.070784
scene_14633,8,"(5, 6)","1,2",0.081114
scene_13437,8,"(1, 2)","2,3",0.053633
scene_10672,8,"(6, 7)","2,3",0.219194
scene_10325,8,"(0, 1)","1,2",0.046066
scene_12017,8,"(6, 7)","2,3",0.112863
scene_14669,8,"(4, 5)","2,3",0.166446
scene_10983,8,"(6, 7)","2,3",0.254871
scene_13310,8,"(2, 3)","1,2",0.183216
scene_11927,7,"(0, 1)","1,2",0.035365
scene_10557,8,"(2, 3)","3,4",0.111835
scene_10562,8,"(5, 6)","2,3",0.131770
scene_11523,6,"(3, 4)","2,3",0.139915
scene_10657,7,"(4, 5)","2,3",0.147789
scene_14163,6,"(0, 1)","2,3",0.043545
scene_10466,7,"(2, 3)","1,2",0.146940
scene_11290,8,"(2, 3)","2,3",0.192042
scene_14353,7,"(2, 3)","2,3",0.148839
scene_14122,8,"(1, 2)","1,2",0.099712
scene_13908,6,"(1, 2)","2,5",0.079768
scene_10411,8,"(5, 6)","2,3",0.048203
scene_10469,8,"(3, 4)","4,5",0.157248
scene_12570,8,"(6, 7)","2,3",0.196104
scene_10500,8,"(5, 6)","2,3",0.098847
scene_14444,8,"(3, 4)","2,3",0.182191
scene_10480,8,"(5, 6)","3,4",0.174530
scene_11784,8,"(2, 3)","1,2",0.134677
scene_12431,7,"(1, 2)","2,3",0.096719
scene_11556,5,"(2, 3)","1,2",0.063867
scene_11269,7,"(1, 2)","1,2",0.091480
scene_13989,7,"(5, 6)","2,3",0.160625
scene_14555,8,"(4, 5)","2,3",0.094915
scene_13468,7,"(1, 2)","2,3",0.068661
scene_12337,8,"(3, 4)","2,3",0.183532
scene_13730,8,"(2, 3)","2,3",0.112973
scene_12173,6,"(2, 3)","2,3",0.210631
scene_13200,6,"(1, 2)","1,2",0.063464
scene_10017,7,"(1, 2)","2,3",0.137284
scene_13106,8,"(5, 6)","1,2",0.238465
scene_11349,7,"(0, 1)","2,3",0.063229
scene_10481,8,"(5, 6)","5,6",0.068423
scene_13288,7,"(4, 5)","2,3",0.077951
scene_11752,7,"(3, 4)","2,3",0.165886
scene_13946,7,"(4, 5)","1,2",0.142185
scene_13981,8,"(0, 1)","3,4",0.114567
scene_13332,6,"(1, 2)","2,3",0.064269
scene_11363,8,"(4, 5)","2,3",0.097416
scene_11937,8,"(2, 3)","1,2",0.165420
scene_10765,7,"(4, 5)","1,2",0.230297
scene_10120,8,"(1, 2)","2,3",0.047419
scene_14431,7,"(5, 6)","1,2",0.186951
scene_10415,8,"(4, 5)","1,2",0.249683
scene_10803,8,"(0, 1)","2,3",0.170838
scene_14511,8,"(3, 4)","2,3",0.054589
scene_13633,7,"(1, 2)","2,3",0.100742
scene_10618,7,"(2, 3)","2,3",0.135323
scene_12047,7,"(5, 6)","2,3",0.163467
scene_13792,8,"(0, 1)","1,2",0.105577
scene_14799,8,"(1, 2)","3,4",0.164727
scene_11504,7,"(2, 3)","3,4",0.140404
scene_14989,7,"(2, 3)","1,6",0.062396
scene_11149,7,"(1, 2)","2,3",0.145019
scene_13678,8,"(5, 6)","2,3",0.108394
scene_14396,8,"(0, 1)","3,4",0.066457
scene_11559,8,"(6, 7)","2,3",0.113293
scene_11570,7,"(5, 6)","1,5",0.140726
scene_12037,7,"(5, 6)","1,2",0.153929
scene_10896,7,"(5, 6)","2,3",0.098606
scene_12781,8,"(5, 6)","2,3",0.170655
scene_13301,6,"(2, 3)","1,2",0.131387
scene_10497,8,"(3, 4)","1,2",0.183497
scene_10807,8,"(0, 1)","1,2",0.118951
scene_10444,8,"(2, 3)","1,2",0.147517
scene_13828,7,"(1, 2)","1,6",0.086564
scene_13370,7,"(1, 2)","2,3",0.108749
scene_13472,7,"(5, 6)","1,2",0.144810
scene_12904,7,"(0, 1)","2,3",0.047062
scene_13534,8,"(2, 3)","2,3",0.105891
scene_10795,7,"(2, 3)","1,6",0.121770
scene_10773,8,"(6, 7)","2,3",0.099626
scene_11560,8,"(0, 1)","2,3",0.106898
scene_13337,8,"(5, 6)","1,2",0.121808
scene_13877,8,"(0, 1)","2,3",0.060183
scene_11991,8,"(0, 1)","3,4",0.077047
scene_13875,8,"(3, 4)","1,2",0.153204
scene_14723,8,"(3, 4)","1,2",0.225054
scene_14680,7,"(5, 6)","2,3",0.142910
scene_11084,8,"(3, 4)","2,3",0.109589
scene_14826,8,"(1, 2)","2,3",0.153605
scene_11756,7,"(3, 4)","1,2",0.121346
scene_13979,6,"(3, 4)","2,3",0.156212
scene_12282,7,"(3, 4)","2,3",0.219060
scene_11950,7,"(2, 3)","1,2",0.088432
scene_14214,8,"(4, 5)","3,4",0.058329
scene_10581,8,"(3, 4)","1,2",0.181942
scene_12708,8,"(0, 1)","1,2",0.070419
scene_10257,7,"(3, 4)","2,3",0.116108
scene_10553,7,"(4, 5)","2,3",0.140901
scene_11876,7,"(5, 6)","1,2",0.216560
scene_10483,7,"(5, 6)","1,2",0.105501
scene_10582,8,"(1, 2)","3,4",0.167909
scene_10058,8,"(1, 2)","2,3",0.098744
scene_11805,8,"(3, 4)","3,4",0.103320
scene_11886,7,"(0, 1)","1,2",0.058764
scene_14540,8,"(6, 7)","1,2",0.210360
scene_10172,8,"(6, 7)","1,2",0.124590
scene_12771,5,"(0, 1)","1,4",0.053060
scene_10525,8,"(2, 3)","2,3",0.145622
scene_11841,7,"(0, 1)","2,3",0.037180
scene_12031,8,"(2, 3)","2,3",0.124044
scene_10992,7,"(2, 3)","1,2",0.197657
scene_13701,8,"(0, 1)","1,2",0.112591
scene_14242,8,"(0, 1)","2,3",0.114560
scene_13591,7,"(2, 3)","2,3",0.119687
scene_13061,8,"(1, 2)","1,2",0.141983
scene_13271,7,"(3, 4)","2,3",0.155348
scene_12554,8,"(1, 2)","2,3",0.225792
scene_11648,8,"(5, 6)","2,3",0.072013
scene_14420,6,"(0, 1)","2,3",0.031421
scene_11736,8,"(4, 5)","2,3",0.245846
scene_13469,8,"(0, 1)","1,7",0.139899
scene_14325,8,"(2, 3)","1,2",0.091334
scene_12172,8,"(4, 5)","4,5",0.181445
scene_11353,8,"(4, 5)","2,3",0.173878
scene_14506,7,"(3, 4)","1,2",0.092606
scene_13896,7,"(5, 6)","2,3",0.059758
scene_11052,7,"(0, 1)","2,3",0.032496
scene_11031,8,"(3, 4)","3,4",0.235678
scene_14366,8,"(5, 6)","3,4",0.044884
scene_10567,7,"(1, 2)","2,3",0.179488
scene_13984,7,"(4, 5)","2,3",0.073922
scene_10702,7,"(3, 4)","2,3",0.098496
scene_14951,7,"(1, 2)","2,3",0.064971
scene_14650,8,"(0, 1)","2,3",0.083052
scene_11974,8,"(0, 1)","1,2",0.134138
scene_10475,8,"(2, 3)","1,2",0.146199
scene_11962,8,"(1, 2)","2,3",0.190543
scene_12520,7,"(1, 2)","1,2",0.122302
scene_12975,7,"(3, 4)","2,3",0.282377
scene_10917,8,"(5, 6)","2,3",0.095842
scene_10159,8,"(4, 5)","3,4",0.130411
scene_14005,7,"(5, 6)","1,2",0.141139
scene_12656,8,"(5, 6)","2,3",0.203124
scene_10004,8,"(4, 5)","2,3",0.144262
scene_14347,7,"(2, 3)","2,3",0.206611
scene_14421,8,"(5, 6)","2,3",0.265609
scene_11324,8,"(2, 3)","1,2",0.056348
scene_13065,7,"(2, 3)","2,3",0.071417
scene_14885,7,"(1, 2)","2,3",0.069303
scene_11630,8,"(0, 1)","2,3",0.192654
scene_14861,8,"(0, 1)","3,4",0.167685
scene_12445,7,"(3, 4)","2,3",0.140263
scene_10872,8,"(4, 5)","1,2",0.189017
scene_14161,8,"(4, 5)","3,4",0.074966
scene_11464,7,"(3, 4)","2,3",0.120306
scene_14103,8,"(1, 2)","4,5",0.157558
scene_12158,8,"(0, 1)","2,3",0.053484
scene_10026,8,"(2, 3)","2,3",0.085511
scene_13719,8,"(0, 1)","1,2",0.076813
scene_11296,8,"(3, 4)","1,2",0.090586
scene_13564,8,"(0, 1)","2,8",0.152152
scene_12405,7,"(2, 3)","2,3",0.198173
scene_10914,7,"(5, 6)","2,3",0.175619
scene_12788,7,"(5, 6)","1,2",0.098856
scene_12186,8,"(4, 5)","2,3",0.078702
scene_14401,7,"(3, 4)","2,3",0.136773
scene_10939,8,"(1, 2)","1,2",0.237938
scene_10094,8,"(0, 1)","2,3",0.048393
scene_14535,8,"(0, 1)","3,4",0.104201
scene_12060,7,"(1, 2)","1,2",0.129023
scene_14337,7,"(1, 2)","2,3",0.134770
scene_13837,7,"(5, 6)","2,3",0.155561
scene_13128,8,"(2, 3)","2,3",0.073407
scene_13154,8,"(0, 1)","2,3",0.094153
scene_10521,8,"(3, 4)","2,3",0.233910
scene_13461,7,"(0, 1)","2,3",0.005003
scene_11311,8,"(2, 3)","2,3",0.144901
scene_11253,7,"(3, 4)","2,3",0.087032
scene_10899,8,"(3, 4)","3,4",0.136993
scene_10386,8,"(3, 4)","3,4",0.253438
scene_10745,8,"(5, 6)","3,4",0.123400
scene_14045,7,"(2, 3)","3,4",0.121416
scene_14177,8,"(0, 1)","3,4",0.048776
scene_11134,7,"(5, 6)","2,3",0.109017
scene_11797,8,"(4, 5)","2,3",0.182004
scene_12967,8,"(3, 4)","3,4",0.278327
scene_13274,8,"(1, 2)","2,3",0.147543
scene_14783,8,"(2, 3)","2,3",0.144330
scene_13512,7,"(3, 4)","2,3",0.146437
scene_14791,8,"(2, 3)","1,2",0.159234
scene_12153,7,"(1, 2)","2,3",0.076778
scene_14418,8,"(3, 4)","5,6",0.225114
scene_14601,8,"(0, 1)","2,3",0.125559
