scenario,seq_len,ground_truth,answer,lpips,seq_lpips
scene_10379,8,False,no,0.250098,0.252183
scene_10200,8,False,no,0.060791,0.147615
scene_11208,5,True,no,0.133721,0.097297
scene_11632,7,True,yes,0.180068,0.285931
scene_14816,7,False,no,0.114316,0.151298
scene_12543,8,True,no,0.089461,0.220316
scene_11925,8,True,no,0.070708,0.239695
scene_10766,7,False,no,0.167225,0.254476
scene_12747,8,True,no,0.120658,0.365793
scene_14225,8,True,yes,0.132430,0.163317
scene_12325,8,True,no,0.115844,0.254407
scene_10695,7,False,no,0.156652,0.167932
scene_11391,7,False,no,0.004060,0.162674
scene_13879,8,True,no,0.085145,0.122673
scene_14190,7,False,no,0.205350,0.168658
scene_11751,8,False,no,0.319835,0.270294
scene_13625,6,True,yes,0.071352,0.068846
scene_14646,7,True,no,0.042339,0.262301
scene_13812,7,False,yes,0.175319,0.224915
scene_12640,7,True,no,0.066668,0.096010
scene_13524,8,True,no,0.168084,0.236368
scene_11722,8,False,no,0.255755,0.335572
scene_12351,8,True,no,0.084511,0.152906
scene_12490,8,True,no,0.148606,0.322933
scene_10003,7,False,no,0.001093,0.171685
scene_14491,8,True,no,0.127615,0.207963
scene_13329,7,False,no,0.023096,0.289990
scene_12466,8,True,no,0.234691,0.318996
scene_11426,7,False,no,0.112191,0.332964
scene_13107,7,True,no,0.047931,0.199385
scene_13447,8,False,no,0.346764,0.311708
scene_11572,8,False,no,0.083298,0.121963
scene_11043,8,False,no,0.185492,0.264261
scene_14544,6,True,no,0.119486,0.167733
scene_12423,8,False,no,0.168612,0.283005
scene_13299,7,True,no,0.125113,0.166447
scene_12673,8,True,no,0.095482,0.284689
scene_13348,8,True,no,0.259595,0.299455
scene_12534,7,True,no,0.291705,0.207062
scene_14157,8,False,yes,0.170322,0.259320
scene_12461,8,True,no,0.066305,0.226598
scene_11021,6,True,no,0.051916,0.128639
scene_12572,8,True,yes,0.100064,0.196391
scene_12706,8,False,yes,0.143748,0.208000
scene_10574,7,True,no,0.163549,0.211771
scene_13536,8,False,no,0.075764,0.207290
scene_12985,7,True,no,0.100384,0.148186
scene_11615,6,True,yes,0.016451,0.137280
scene_14413,7,True,no,0.045893,0.128998
scene_14262,8,True,no,0.178099,0.237536
scene_10013,7,False,no,0.151409,0.234753
scene_13575,8,True,no,0.097449,0.148257
scene_10363,8,False,yes,0.060351,0.172496
scene_12087,8,False,yes,0.079185,0.252835
scene_11558,7,False,yes,0.069826,0.175828
scene_13157,8,True,yes,0.115839,0.188844
scene_10948,7,False,yes,0.251647,0.357220
scene_14192,8,True,no,0.118313,0.213601
scene_13577,8,False,no,0.074619,0.285272
scene_14730,6,False,no,0.053741,0.102569
scene_12833,8,True,no,0.093224,0.262102
scene_13562,8,True,no,0.119023,0.261947
scene_10889,7,False,no,0.150691,0.196607
scene_10313,7,True,no,0.085047,0.160124
scene_12175,7,True,no,0.233389,0.216916
scene_11463,8,True,no,0.186197,0.203715
scene_12140,7,True,yes,0.131057,0.137595
scene_10945,8,False,no,0.138242,0.213179
scene_10226,8,False,no,0.197800,0.325912
scene_12714,6,False,no,0.065629,0.100596
scene_14954,8,False,no,0.276514,0.304578
scene_13277,7,True,yes,0.143968,0.126780
scene_14176,7,False,no,0.082197,0.219963
scene_12878,7,True,no,0.094651,0.191420
scene_12287,8,False,no,0.206922,0.309162
scene_10569,7,False,no,0.199056,0.261093
scene_12283,7,False,no,0.106295,0.148497
scene_12690,7,True,no,0.070906,0.202121
scene_13267,7,False,no,0.059221,0.212532
scene_11583,8,True,yes,0.156225,0.223785
scene_10193,6,False,no,0.073329,0.131884
scene_11827,7,False,no,0.280446,0.253269
scene_11865,7,True,no,0.077441,0.171591
scene_12501,7,True,no,0.226249,0.228638
scene_12866,8,True,yes,0.102332,0.180224
scene_13773,7,True,no,0.096849,0.208014
scene_11635,8,False,no,0.229733,0.246839
scene_11823,7,False,no,0.108567,0.117973
scene_13858,8,False,no,0.117884,0.200564
scene_10317,8,False,yes,0.070467,0.300340
scene_13135,8,False,yes,0.112150,0.265626
scene_10886,7,False,no,0.172104,0.244207
scene_11305,8,False,no,0.192491,0.259700
scene_14872,8,False,no,0.160547,0.350994
scene_12033,8,False,no,0.078401,0.196470
scene_13375,8,False,no,0.196947,0.274882
scene_12723,7,True,yes,0.114784,0.174664
scene_11470,7,True,no,0.091032,0.142365
scene_10203,7,False,no,0.182085,0.219523
scene_13380,8,True,no,0.085508,0.203083
scene_11451,7,False,no,0.078973,0.111146
scene_11332,6,True,no,0.006183,0.055637
scene_11940,8,False,no,0.185709,0.269248
scene_11267,7,False,no,0.174547,0.222924
scene_14753,7,False,no,0.146130,0.219873
scene_14589,8,True,yes,0.205190,0.248308
scene_12899,8,True,no,0.093419,0.204768
scene_10843,8,False,no,0.151088,0.273102
scene_12045,8,True,no,0.143724,0.149704
scene_11721,7,False,no,0.081048,0.102721
scene_12933,8,False,no,0.108470,0.197788
scene_10326,8,True,yes,0.191628,0.307584
scene_12989,8,True,no,0.190921,0.263371
scene_12526,7,True,yes,0.077942,0.102721
scene_10342,6,True,yes,0.087445,0.147306
scene_11045,7,False,yes,0.124803,0.135610
scene_13523,8,True,no,0.064132,0.277288
scene_11214,7,True,no,0.182080,0.162706
scene_14529,7,False,no,0.191468,0.245851
scene_13026,7,True,yes,0.071404,0.114678
scene_10295,8,False,no,0.070467,0.221919
scene_14472,8,True,no,0.066585,0.277208
scene_11222,7,False,no,0.121295,0.252392
scene_10617,7,False,no,0.001021,0.219859
scene_14847,7,False,no,0.287140,0.224978
scene_10079,7,False,no,0.170551,0.180898
scene_14597,7,True,no,0.191959,0.236126
scene_13506,8,True,no,0.119296,0.210893
scene_14522,7,True,no,0.218049,0.218777
scene_13622,7,False,no,0.279202,0.250345
scene_14854,7,False,no,0.161153,0.156417
scene_12146,7,False,no,0.074056,0.126045
scene_11072,7,True,no,0.148221,0.290415
scene_12734,8,False,no,0.238707,0.246629
scene_10029,7,False,no,0.088604,0.214579
scene_10361,7,False,no,0.155488,0.232057
scene_12267,8,False,no,0.228830,0.296891
scene_14895,8,True,no,0.177987,0.269173
scene_10757,7,False,no,0.039783,0.121314
scene_10417,8,True,no,0.096750,0.277076
scene_12058,8,False,no,0.188506,0.291569
scene_14849,8,False,no,0.213993,0.230271
scene_14143,7,True,no,0.162714,0.220522
scene_12163,7,True,no,0.188749,0.260436
scene_11668,8,True,no,0.193883,0.206637
scene_12810,8,False,no,0.174995,0.220889
scene_11726,8,False,no,0.074427,0.173252
scene_12309,7,True,yes,0.095691,0.158383
scene_12232,7,False,no,0.082242,0.168415
scene_14967,7,True,no,0.213428,0.217195
scene_14876,7,True,yes,0.107114,0.196798
scene_10877,8,False,no,0.191922,0.248639
scene_10946,7,True,no,0.049774,0.134953
scene_14957,7,True,no,0.198904,0.267486
scene_11101,8,False,yes,0.161862,0.228557
scene_10849,6,True,no,0.064570,0.113538
scene_12453,7,True,no,0.030049,0.221585
scene_14546,7,True,yes,0.083311,0.106236
scene_10064,8,False,no,0.220698,0.316827
scene_14336,7,False,no,0.190261,0.197701
scene_12479,8,True,no,0.115916,0.230540
scene_14453,8,True,no,0.153572,0.215363
scene_13592,7,True,no,0.094805,0.151180
scene_11293,8,False,yes,0.152132,0.228591
scene_12335,7,False,no,0.254045,0.163370
scene_13029,7,False,no,0.254370,0.215356
scene_12002,5,True,no,0.063872,0.046533
scene_10564,8,True,yes,0.080415,0.110668
scene_12861,8,True,yes,0.205516,0.289517
scene_11086,7,True,yes,0.048912,0.155532
scene_14743,7,False,no,0.000995,0.199231
scene_14147,8,True,no,0.048795,0.200565
scene_11747,7,False,no,0.052626,0.201252
scene_14407,6,True,no,0.063556,0.094838
scene_10601,8,True,no,0.080096,0.179801
scene_10820,7,False,no,0.035165,0.189162
scene_14615,8,True,no,0.133973,0.206358
scene_13757,6,True,no,0.086338,0.102448
scene_10076,7,False,no,0.001070,0.184083
scene_10595,8,False,no,0.120283,0.188448
scene_12591,8,False,no,0.243533,0.316712
scene_13748,6,True,yes,0.135684,0.108919
scene_12458,8,False,yes,0.251092,0.362651
scene_11073,7,True,no,0.067781,0.194566
scene_13245,8,False,no,0.174309,0.233066
scene_12176,8,True,yes,0.220376,0.423807
scene_11956,7,False,yes,0.092900,0.138537
scene_12574,7,False,no,0.222873,0.258163
scene_11674,8,True,no,0.047113,0.257383
scene_12137,7,False,yes,0.047040,0.295004
scene_12592,7,False,no,0.054813,0.199695
scene_14285,7,False,yes,0.070784,0.127955
scene_14633,8,False,no,0.081114,0.158562
scene_13437,8,False,no,0.053633,0.252838
scene_10672,8,True,yes,0.219194,0.345765
scene_10325,8,False,no,0.046066,0.289504
scene_12017,8,True,no,0.112863,0.175394
scene_14669,8,False,no,0.166446,0.257209
scene_10983,8,True,no,0.254871,0.300451
scene_13310,8,True,no,0.183216,0.181306
scene_11927,7,True,no,0.035365,0.298629
scene_10557,8,False,no,0.111835,0.205595
scene_10562,8,True,no,0.131770,0.292522
scene_11523,6,False,no,0.139915,0.160854
scene_10657,7,False,no,0.147789,0.172075
scene_14163,6,True,yes,0.043545,0.097635
scene_10466,7,False,no,0.146940,0.192018
scene_11290,8,True,yes,0.192042,0.297849
scene_14353,7,True,yes,0.148839,0.237839
scene_14122,8,False,yes,0.099712,0.169608
scene_13908,6,True,no,0.079768,0.091444
scene_10411,8,False,no,0.048203,0.180812
scene_10469,8,False,no,0.157248,0.250389
scene_12570,8,True,no,0.196104,0.333835
scene_10500,8,True,no,0.098847,0.170625
scene_14444,8,True,no,0.182191,0.254412
scene_10480,8,True,yes,0.174530,0.235861
scene_11784,8,False,no,0.134677,0.178097
scene_12431,7,False,no,0.096719,0.113868
scene_11556,5,True,no,0.063867,0.084993
scene_11269,7,False,no,0.091480,0.138179
scene_13989,7,False,yes,0.160625,0.285351
scene_14555,8,True,no,0.094915,0.135774
scene_13468,7,True,no,0.068661,0.268942
scene_12337,8,True,yes,0.183532,0.262889
scene_13730,8,True,no,0.112973,0.164576
scene_12173,6,False,yes,0.210631,0.239415
scene_13200,6,False,no,0.063464,0.081676
scene_10017,7,False,no,0.137284,0.215003
scene_13106,8,True,no,0.238465,0.305128
scene_11349,7,True,no,0.063229,0.172480
scene_10481,8,True,yes,0.068423,0.154117
scene_13288,7,True,no,0.077951,0.169206
scene_11752,7,True,no,0.165886,0.173710
scene_13946,7,False,no,0.142185,0.254588
scene_13981,8,False,no,0.114567,0.200345
scene_13332,6,True,no,0.064269,0.148615
scene_11363,8,False,no,0.097416,0.177667
scene_11937,8,True,no,0.165420,0.299315
scene_10765,7,False,no,0.230297,0.272373
scene_10120,8,True,no,0.047419,0.177798
scene_14431,7,True,yes,0.186951,0.245744
scene_10415,8,True,no,0.249683,0.328274
scene_10803,8,False,no,0.170838,0.297060
scene_14511,8,True,no,0.054589,0.136598
scene_13633,7,True,no,0.100742,0.188525
scene_10618,7,False,no,0.135323,0.135571
scene_12047,7,False,no,0.163467,0.189859
scene_13792,8,False,yes,0.105577,0.192531
scene_14799,8,True,no,0.164727,0.183226
scene_11504,7,True,yes,0.140404,0.140038
scene_14989,7,True,no,0.062396,0.181393
scene_11149,7,False,yes,0.145019,0.145712
scene_13678,8,True,yes,0.108394,0.221457
scene_14396,8,True,no,0.066457,0.270086
scene_11559,8,False,no,0.113293,0.197398
scene_11570,7,True,no,0.140726,0.182669
scene_12037,7,True,no,0.153929,0.252045
scene_10896,7,True,no,0.098606,0.116433
scene_12781,8,True,no,0.170655,0.334434
scene_13301,6,False,no,0.131387,0.154247
scene_10497,8,False,no,0.183497,0.247318
scene_10807,8,False,no,0.118951,0.179607
scene_10444,8,True,no,0.147517,0.269052
scene_13828,7,True,no,0.086564,0.147430
scene_13370,7,False,no,0.108749,0.146260
scene_13472,7,True,no,0.144810,0.254108
scene_12904,7,True,no,0.047062,0.204677
scene_13534,8,False,no,0.105891,0.232915
scene_10795,7,True,no,0.121770,0.154004
scene_10773,8,True,no,0.099626,0.338470
scene_11560,8,False,yes,0.106898,0.173304
scene_13337,8,False,no,0.121808,0.300356
scene_13877,8,True,no,0.060183,0.208072
scene_11991,8,True,no,0.077047,0.280322
scene_13875,8,True,no,0.153204,0.235438
scene_14723,8,False,no,0.225054,0.295907
scene_14680,7,False,no,0.142910,0.246307
scene_11084,8,False,yes,0.109589,0.162653
scene_14826,8,False,no,0.153605,0.263263
scene_11756,7,True,yes,0.121346,0.215215
scene_13979,6,True,no,0.156212,0.149570
scene_12282,7,True,no,0.219060,0.241670
scene_11950,7,False,no,0.088432,0.134885
scene_14214,8,False,yes,0.058329,0.153571
scene_10581,8,False,no,0.181942,0.283720
scene_12708,8,False,no,0.070419,0.341770
scene_10257,7,False,no,0.116108,0.154031
scene_10553,7,True,no,0.140901,0.204412
scene_11876,7,False,no,0.216560,0.370250
scene_10483,7,True,no,0.105501,0.198421
scene_10582,8,True,no,0.167909,0.235366
scene_10058,8,False,yes,0.098744,0.235591
scene_11805,8,True,no,0.103320,0.143138
scene_11886,7,True,no,0.058764,0.295332
scene_14540,8,False,yes,0.210360,0.236560
scene_10172,8,True,no,0.124590,0.380634
scene_12771,5,True,no,0.053060,0.126603
scene_10525,8,False,no,0.145622,0.174179
scene_11841,7,False,no,0.037180,0.135547
scene_12031,8,False,no,0.124044,0.220646
scene_10992,7,False,no,0.197657,0.166674
scene_13701,8,False,yes,0.112591,0.346201
scene_14242,8,True,no,0.114560,0.245684
scene_13591,7,True,no,0.119687,0.170474
scene_13061,8,False,no,0.141983,0.223304
scene_13271,7,True,no,0.155348,0.202077
scene_12554,8,False,yes,0.225792,0.202872
scene_11648,8,False,no,0.072013,0.166563
scene_14420,6,False,no,0.031421,0.164087
scene_11736,8,True,no,0.245846,0.232303
scene_13469,8,False,no,0.139899,0.261205
scene_14325,8,True,yes,0.091334,0.185212
scene_12172,8,True,no,0.181445,0.275138
scene_11353,8,True,yes,0.173878,0.277428
scene_14506,7,False,no,0.092606,0.155273
scene_13896,7,True,no,0.059758,0.116167
scene_11052,7,True,yes,0.032496,0.176299
scene_11031,8,False,no,0.235678,0.314152
scene_14366,8,False,no,0.044884,0.120332
scene_10567,7,True,no,0.179488,0.178898
scene_13984,7,False,no,0.073922,0.172938
scene_10702,7,True,yes,0.098496,0.133531
scene_14951,7,True,yes,0.064971,0.279133
scene_14650,8,True,yes,0.083052,0.230024
scene_11974,8,True,no,0.134138,0.322366
scene_10475,8,False,no,0.146199,0.215143
scene_11962,8,True,no,0.190543,0.244456
scene_12520,7,False,no,0.122302,0.138410
scene_12975,7,True,no,0.282377,0.246513
scene_10917,8,True,no,0.095842,0.263076
scene_10159,8,True,no,0.130411,0.227516
scene_14005,7,False,no,0.141139,0.220042
scene_12656,8,True,yes,0.203124,0.219458
scene_10004,8,True,no,0.144262,0.247077
scene_14347,7,True,no,0.206611,0.279837
scene_14421,8,True,no,0.265609,0.304981
scene_11324,8,True,no,0.056348,0.132529
scene_13065,7,True,no,0.071417,0.191882
scene_14885,7,False,no,0.069303,0.139733
scene_11630,8,False,yes,0.192654,0.230111
scene_14861,8,True,no,0.167685,0.180705
scene_12445,7,False,no,0.140263,0.163023
scene_10872,8,False,no,0.189017,0.299428
scene_14161,8,True,yes,0.074966,0.189985
scene_11464,7,False,no,0.120306,0.158792
scene_14103,8,True,no,0.157558,0.180559
scene_12158,8,False,no,0.053484,0.226134
scene_10026,8,False,no,0.085511,0.175303
scene_13719,8,True,no,0.076813,0.255326
scene_11296,8,False,no,0.090586,0.148728
scene_13564,8,False,no,0.152152,0.280515
scene_12405,7,False,no,0.198173,0.240600
scene_10914,7,True,no,0.175619,0.223482
scene_12788,7,True,no,0.098856,0.197998
scene_12186,8,False,no,0.078702,0.131989
scene_14401,7,True,yes,0.136773,0.188576
scene_10939,8,False,no,0.237938,0.257064
scene_10094,8,False,no,0.048393,0.260084
scene_14535,8,False,yes,0.104201,0.194423
scene_12060,7,False,no,0.129023,0.285781
scene_14337,7,True,no,0.134770,0.145616
scene_13837,7,True,no,0.155561,0.242816
scene_13128,8,True,no,0.073407,0.176360
scene_13154,8,False,yes,0.094153,0.216703
scene_10521,8,True,no,0.233910,0.220560
scene_13461,7,True,no,0.005003,0.359075
scene_11311,8,True,yes,0.144901,0.172393
scene_11253,7,True,no,0.087032,0.123198
scene_10899,8,False,no,0.136993,0.171397
scene_10386,8,False,no,0.253438,0.296894
scene_10745,8,False,no,0.123400,0.215401
scene_14045,7,True,no,0.121416,0.138369
scene_14177,8,True,yes,0.048776,0.296271
scene_11134,7,True,no,0.109017,0.171143
scene_11797,8,True,no,0.182004,0.348687
scene_12967,8,False,yes,0.278327,0.307114
scene_13274,8,False,no,0.147543,0.176809
scene_14783,8,False,yes,0.144330,0.171908
scene_13512,7,False,no,0.146437,0.171630
scene_14791,8,True,no,0.159234,0.219699
scene_12153,7,True,no,0.076778,0.260027
scene_14418,8,False,no,0.225114,0.286372
scene_14601,8,True,no,0.125559,0.341960
scene_12021,7,False,no,0.154431,0.187750
scene_14994,7,False,no,0.139385,0.163702
scene_12170,8,True,yes,0.060290,0.182895
scene_11171,7,True,no,0.244854,0.219674
scene_13761,8,False,no,0.186214,0.309598
scene_13244,7,False,no,0.199859,0.259208
scene_14092,8,True,no,0.194795,0.276530
scene_11742,7,False,no,0.046025,0.266610
scene_12578,7,True,no,0.097007,0.216096
scene_14649,8,False,no,0.087672,0.168139
scene_11729,8,False,no,0.102652,0.187613
scene_10543,6,False,no,0.000702,0.096097
scene_12194,8,False,no,0.104400,0.175334
scene_13289,8,True,no,0.066811,0.150985
scene_12585,7,True,no,0.135086,0.170074
scene_10262,8,False,no,0.151782,0.378018
scene_11877,8,False,yes,0.151825,0.248655
scene_10459,8,True,no,0.114461,0.252726
scene_12657,8,False,no,0.162127,0.311132
scene_11800,7,True,no,0.042366,0.147544
scene_14565,8,False,no,0.119820,0.242186
scene_12212,7,False,no,0.267143,0.231944
scene_13110,8,False,no,0.078887,0.206292
scene_13789,8,False,yes,0.137927,0.184246
scene_11339,7,False,yes,0.189087,0.258557
scene_12006,8,True,no,0.222323,0.296323
scene_14378,8,False,no,0.107817,0.217200
scene_11402,8,False,no,0.113259,0.207033
scene_10585,8,True,no,0.144919,0.219106
scene_12188,7,True,no,0.168948,0.260727
scene_11717,8,False,yes,0.183249,0.354901
scene_12912,7,True,no,0.170549,0.209332
scene_13034,8,False,no,0.196534,0.303973
scene_11333,7,True,no,0.057307,0.210089
scene_12990,7,True,no,0.082450,0.115892
scene_13717,8,True,no,0.105135,0.233872
scene_12278,7,True,no,0.044830,0.204314
scene_13115,8,False,no,0.070830,0.154664
scene_10828,7,False,no,0.155933,0.190804
scene_11908,7,False,yes,0.045777,0.199038
scene_10654,8,False,yes,0.098058,0.173872
scene_12371,7,False,no,0.113736,0.132797
scene_11867,8,False,no,0.087081,0.156117
scene_10376,6,False,yes,0.040421,0.167758
scene_10570,7,True,no,0.227364,0.243802
scene_11576,8,False,no,0.196597,0.271091
scene_14732,8,True,yes,0.064718,0.325910
scene_12964,7,False,no,0.068899,0.162777
scene_12402,8,False,no,0.107286,0.308322
scene_14525,8,False,no,0.258740,0.317778
scene_10646,7,True,no,0.079546,0.198758
scene_13102,8,True,no,0.075885,0.243629
scene_11023,6,False,no,0.090487,0.092657
scene_14395,7,False,no,0.146965,0.205295
scene_13766,8,False,no,0.092542,0.131019
scene_10355,6,True,no,0.014505,0.125743
scene_12167,7,False,no,0.151573,0.164592
scene_14948,8,False,yes,0.062494,0.202479
scene_12819,7,False,no,0.084736,0.171899
scene_12942,8,False,no,0.127332,0.260950
scene_10793,7,False,no,0.074391,0.216928
scene_13114,8,True,no,0.150291,0.278931
scene_10760,7,False,no,0.046039,0.147359
scene_10838,8,True,no,0.105416,0.325983
scene_12759,8,True,no,0.110046,0.244228
scene_11764,6,True,no,0.085566,0.151094
scene_11274,8,True,yes,0.108020,0.162452
